20151211,100038,37,11,480,1162,25,4,6,4,1,2,2545.52,2,2,801.36,2,2,2,0,0,0,0,0,0,0,0,2,801.36,2,2
20151204,100038,37,11,480,1162,8,3,2,2,1,3,2545.52,3,3,1058.87,3,3,3,0,0,1,0,0,0,1,0,3,1058.87,3,3
20151223,100038,37,11,480,1162,30,14,4,4,3,1,636.38,1,1,281.53,1,1,1,0,0,5,0,0,0,4,0,1,281.53,1,1
20150903,100038,37,11,480,1162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151123,100038,37,11,480,1162,15,2,2,2,0,1,636.38,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20151227,100038,37,11,480,1162,85,20,11,6,4,2,3181.91,3,2,563.06,2,2,2,0,2,3,0,0,1,3,0,2,563.06,2,2
20151206,100038,37,11,480,1162,18,3,1,1,1,2,1272.76,2,2,567.87,2,2,2,0,0,1,0,0,0,1,0,2,567.87,2,2
20151217,100038,37,11,480,1162,27,5,2,1,0,4,3181.91,4,4,1393.25,4,4,4,0,0,2,0,0,0,2,0,4,1393.25,4,4
20151220,100038,37,11,480,1162,74,17,4,4,5,3,2545.52,3,3,1126.13,3,3,3,0,0,2,0,0,0,2,0,3,1126.13,3,3
20150730,100038,37,11,480,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151112,100038,37,11,480,1162,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151221,100038,37,11,480,1162,90,21,7,6,2,3,3181.91,4,3,1135.74,2,3,2,0,0,1,0,0,0,1,0,2,1135.74,3,2
20151115,100038,37,11,480,1162,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151004,100038,37,11,480,1162,1,1,0,0,0,1,1274.11,1,1,286.34,1,1,1,0,0,0,0,0,0,0,0,1,286.34,1,1
20150814,100038,37,11,480,1162,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151201,100038,37,11,480,1162,0,0,0,0,0,1,1272.76,1,1,572.68,1,1,1,0,0,0,0,0,0,0,0,1,572.68,1,1
20150915,100038,37,11,480,1162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150816,100038,37,11,480,1162,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150827,100038,37,11,480,1162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20150817,100038,37,11,480,1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151005,100038,37,11,480,1162,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151102,100038,37,11,480,1162,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150924,100038,37,11,480,1162,4,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151127,100038,37,11,480,1162,0,0,1,1,0,1,636.38,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150722,100038,37,11,480,1162,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20151028,100038,37,11,480,1162,3,1,0,0,0,1,1274.11,1,1,563.07,1,1,1,0,0,0,0,0,0,0,0,1,563.07,1,1
20151111,100038,37,11,480,1162,24,4,2,2,3,2,1145.36,2,2,515.02,2,2,2,0,0,2,0,0,0,2,0,2,515.02,2,2
20150906,100038,37,11,480,1162,7,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150803,100038,37,11,480,1162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151219,100038,37,11,480,1162,28,6,1,1,3,1,636.38,1,1,281.53,1,1,1,0,0,1,0,0,0,1,0,1,281.53,1,1
20151203,100038,37,11,480,1162,17,3,1,1,1,2,1909.15,2,2,543.85,1,1,1,0,0,0,0,0,0,0,0,1,543.85,1,1
20150716,100038,37,11,480,1162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151202,100038,37,11,480,1162,13,2,2,1,1,2,1909.14,2,2,854.21,2,2,2,0,0,0,0,0,0,0,0,2,854.21,2,2
20151119,100038,37,11,480,1162,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151222,100038,37,11,480,1162,35,15,9,5,4,1,636.38,1,1,286.34,1,1,1,0,0,4,0,0,0,3,0,1,286.34,1,1
20150815,100038,37,11,480,1162,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20150807,100038,37,11,480,1162,11,3,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20150804,100038,37,11,480,1162,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151225,100038,37,11,480,1162,41,7,6,5,2,5,7000.19,9,4,1956.32,3,5,3,0,1,0,0,0,1,0,0,3,1956.32,5,3
20150806,100038,37,11,480,1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151008,100038,37,11,480,1162,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150805,100038,37,11,480,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150721,100038,37,11,480,1162,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150929,100038,37,11,480,1162,20,1,0,0,1,1,637.05,1,1,281.53,1,1,1,0,0,0,0,0,0,0,0,1,281.53,1,1
20151125,100038,37,11,480,1162,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20151030,100038,37,11,480,1162,0,0,0,0,1,1,1274.11,1,1,553.46,1,1,1,0,0,0,0,0,0,0,0,1,553.46,1,1
20150731,100038,37,11,480,1162,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
20151218,100038,37,11,480,1162,8,2,2,1,2,1,636.38,1,1,281.53,1,1,1,0,0,0,0,0,0,0,0,1,281.53,1,1
20151007,100038,37,11,480,1162,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150717,100038,37,11,480,1162,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151224,100038,37,11,480,1162,79,17,7,7,0,4,2545.52,4,4,1130.93,4,4,4,0,2,4,0,0,1,3,0,4,1130.93,4,4
20151212,100038,37,11,480,1162,137,45,9,7,2,16,13364.02,16,14,4120.19,13,13,13,0,0,12,0,0,0,11,0,13,4120.19,13,13
20151114,100038,37,11,480,1162,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151213,100038,37,11,480,1162,14,7,2,2,2,1,636.38,1,1,257.51,1,1,1,0,0,3,0,0,0,2,0,1,257.51,1,1
20151006,100038,37,11,480,1162,5,3,2,2,0,1,637.05,1,1,267.12,1,1,1,0,0,0,0,0,0,0,0,1,267.12,1,1
20151010,100038,37,11,480,1162,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150920,100038,37,11,480,1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150811,100038,37,11,480,1162,3,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
20151104,100038,37,11,480,1162,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20150724,100038,37,11,480,1162,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150729,100038,37,11,480,1162,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151209,100038,37,11,480,1162,21,7,2,2,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0
20151130,100038,37,11,480,1162,1,1,0,0,0,1,636.38,1,1,286.34,1,1,1,0,0,1,0,0,0,1,0,1,286.34,1,1
20151113,100038,37,11,480,1162,1,1,2,2,0,3,3181.9,3,3,1426.89,3,3,3,0,0,0,0,0,0,0,0,3,1426.89,3,3
20151207,100038,37,11,480,1162,40,15,2,2,5,1,636.38,1,1,286.34,1,1,1,0,0,4,0,0,0,4,0,1,286.34,1,1
20151129,100038,37,11,480,1162,6,1,1,1,0,2,1909.15,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151017,100038,37,11,480,1162,7,4,2,2,2,1,637.05,1,1,281.54,1,1,1,0,0,0,0,0,0,0,0,1,281.54,1,1
20150926,100038,37,11,480,1162,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20151216,100038,37,11,480,1162,20,6,2,2,1,3,2545.52,3,3,1135.74,3,3,3,0,0,4,0,0,0,3,0,3,1135.74,3,3
20150812,100038,37,11,480,1162,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151210,100038,37,11,480,1162,16,4,2,2,3,2,1272.76,2,2,286.34,1,1,1,0,0,2,0,0,0,2,0,1,286.34,1,1
20150813,100038,37,11,480,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150908,100038,37,11,480,1162,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151106,100038,37,11,480,1162,3,3,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151215,100038,37,11,480,1162,3,2,1,1,0,1,636.38,1,1,286.34,1,1,1,0,0,1,0,0,0,1,0,1,286.34,1,1
20151128,100038,37,11,480,1162,8,4,2,2,0,2,1909.14,2,2,849.41,2,2,2,0,0,1,0,0,0,1,0,2,849.41,2,2
20150923,100038,37,11,480,1162,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150930,100038,37,11,480,1162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151121,100038,37,11,480,1162,4,3,2,2,0,1,636.38,1,1,281.53,1,1,1,0,0,1,0,0,0,1,0,1,281.53,1,1
20150821,100038,37,11,480,1162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150728,100038,37,11,480,1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151109,100038,37,11,480,1162,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151116,100038,37,11,480,1162,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151214,100038,37,11,480,1162,19,7,2,2,0,1,636.38,1,1,281.53,1,1,1,0,0,1,0,0,0,1,0,1,281.53,1,1
20150808,100038,37,11,480,1162,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20150718,100038,37,11,480,1162,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20150810,100038,37,11,480,1162,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20151214,100044,26,8,193,1566,87,31,4,4,3,3,3019.98,3,1,301.29,1,1,1,0,0,13,0,0,0,6,0,1,301.29,1,1
20151026,100044,26,8,193,1566,198,99,22,18,9,5,5033.3,5,5,1203.14,4,4,4,0,0,44,0,0,0,37,0,4,1203.14,4,4
20151107,100044,26,8,193,1566,170,98,11,11,5,5,5033.3,5,5,1203.15,4,4,4,0,2,42,0,0,2,35,0,4,1203.15,4,4
20151122,100044,26,8,193,1566,124,71,9,7,4,3,3019.98,3,2,602.58,2,2,2,0,0,18,0,0,0,15,0,2,602.58,2,2
20151027,100044,26,8,193,1566,166,85,13,12,6,3,3019.98,3,3,902.87,3,3,3,0,0,48,0,0,0,32,0,3,902.87,3,3
20151020,100044,26,8,193,1566,134,65,10,8,7,5,5033.3,5,5,902.87,3,3,3,0,0,35,0,0,0,26,0,3,902.87,3,3
20151110,100044,26,8,193,1566,412,241,30,28,5,7,7046.62,7,7,1802.72,6,6,6,1,7,112,0,1,5,89,0,6,1802.72,6,6
20151116,100044,26,8,193,1566,157,80,11,11,6,8,8053.28,8,7,1807.75,6,6,6,0,4,64,0,0,2,35,0,6,1807.75,6,6
20151121,100044,26,8,193,1566,237,110,15,14,7,9,9059.94,9,8,2109.03,7,7,7,0,4,51,0,0,4,44,0,7,2109.03,7,7
20151025,100044,26,8,193,1566,202,99,17,12,11,5,5033.3,5,5,1204.16,4,4,4,1,2,43,0,1,2,36,0,4,1204.16,4,4
20151216,100044,26,8,193,1566,82,41,5,5,5,3,3019.98,3,3,903.87,3,3,3,0,3,7,0,0,2,6,0,3,903.87,3,3
20151106,100044,26,8,193,1566,112,61,4,4,3,2,2013.32,2,2,300.28,1,1,1,0,0,18,0,0,0,16,0,1,300.28,1,1
20151215,100044,26,8,193,1566,81,42,8,6,1,2,2013.32,2,1,301.29,1,1,1,0,0,15,0,0,0,13,0,1,301.29,1,1
20151206,100044,26,8,193,1566,77,39,4,4,4,4,4026.64,4,4,602.58,2,2,2,0,0,17,0,0,0,8,0,2,602.58,2,2
20151223,100044,26,8,193,1566,95,42,4,4,4,4,4026.64,4,3,903.87,3,3,3,0,2,16,0,0,2,11,0,3,903.87,3,3
20151209,100044,26,8,193,1566,160,86,11,11,7,5,5033.3,5,4,1506.46,5,5,4,0,0,31,0,0,0,26,0,5,1506.46,5,4
20151213,100044,26,8,193,1566,150,61,7,7,10,3,3019.98,3,3,903.87,3,3,3,0,1,9,0,0,1,7,0,3,903.87,3,3
20151119,100044,26,8,193,1566,120,66,16,11,0,6,6039.96,6,5,1506.46,5,5,5,0,0,29,0,0,0,25,0,5,1506.46,5,5
20151207,100044,26,8,193,1566,156,89,12,12,8,4,4026.64,4,4,903.87,3,3,3,0,9,27,0,0,7,20,0,3,903.87,3,3
20151112,100044,26,8,193,1566,203,104,17,12,6,6,6039.96,6,6,1202.15,4,4,4,0,1,38,0,0,1,30,0,4,1202.15,4,4
20151113,100044,26,8,193,1566,245,148,16,14,11,4,4026.64,4,3,1203.15,4,4,4,0,5,59,0,0,5,45,0,4,1203.15,4,4
20151126,100044,26,8,193,1566,179,90,12,11,4,1,1006.66,1,1,602.58,2,2,2,0,1,27,0,0,1,24,0,2,602.58,2,2
20151103,100044,26,8,193,1566,227,130,12,9,10,9,9059.93,9,7,2106.02,7,7,6,0,2,34,0,0,2,26,0,7,2106.02,7,6
20151202,100044,26,8,193,1566,113,49,10,9,3,3,3019.98,3,3,602.58,2,2,2,0,0,11,0,0,0,10,0,2,602.58,2,2
20151109,100044,26,8,193,1566,229,112,13,13,7,6,6039.96,6,6,1503.43,5,5,5,0,5,36,0,0,3,32,0,5,1503.43,5,5
20151104,100044,26,8,193,1566,143,76,11,10,5,3,6039.96,6,3,1802.72,3,6,3,0,4,26,0,0,3,17,0,3,1802.72,6,3
20151125,100044,26,8,193,1566,173,78,17,12,4,2,2013.32,2,2,0,0,0,0,0,2,26,0,0,1,22,0,0,0,0,0
20151120,100044,26,8,193,1566,97,50,7,7,2,1,1006.66,1,1,301.29,1,1,1,0,1,29,0,0,1,26,0,1,301.29,1,1
20151031,100044,26,8,193,1566,176,110,17,17,4,5,5033.3,5,5,903.87,3,3,3,0,2,51,0,0,1,45,0,3,903.87,3,3
20151212,100044,26,8,193,1566,133,50,9,9,1,6,6039.96,6,4,903.87,3,3,3,0,3,22,0,0,3,8,0,3,903.87,3,3
20151225,100044,26,8,193,1566,74,29,6,6,0,1,1006.66,1,1,301.29,1,1,1,0,0,21,0,0,0,10,0,1,301.29,1,1
20151029,100044,26,8,193,1566,217,136,16,15,14,1,1006.66,1,1,300.28,1,1,1,1,3,52,0,1,2,43,0,1,300.28,1,1
20151224,100044,26,8,193,1566,64,33,5,5,5,4,4026.64,4,3,602.58,2,2,2,0,3,10,0,0,1,10,0,2,602.58,2,2
20151030,100044,26,8,193,1566,125,78,11,9,6,6,6039.96,6,6,1804.73,6,6,6,0,1,37,0,0,1,28,0,6,1804.73,6,6
20151022,100044,26,8,193,1566,147,83,17,13,5,7,7046.62,7,7,2105.01,7,7,7,0,0,39,0,0,0,33,0,7,2105.01,7,7
20151218,100044,26,8,193,1566,101,33,9,9,1,5,5033.3,5,3,903.88,3,3,2,0,1,8,0,0,1,6,0,3,903.88,3,2
20151227,100044,26,8,193,1566,113,52,7,7,1,4,4026.64,4,4,602.58,2,2,2,0,3,20,0,0,2,10,0,2,602.58,2,2
20151203,100044,26,8,193,1566,59,29,7,7,4,2,2013.32,2,2,602.58,2,2,2,0,0,12,0,0,0,10,0,2,602.58,2,2
20151219,100044,26,8,193,1566,95,29,5,5,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,0,0,0,0
20151111,100044,26,8,193,1566,871,464,54,50,13,30,30199.78,30,27,7833.61,26,26,25,0,6,177,0,0,4,132,0,26,7833.61,26,25
20151222,100044,26,8,193,1566,41,16,4,4,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0
20151128,100044,26,8,193,1566,104,50,10,9,2,3,3019.98,3,3,903.87,3,3,3,0,2,17,0,0,2,13,0,3,903.87,3,3
20151028,100044,26,8,193,1566,260,149,20,17,12,5,5033.3,5,5,1505.44,5,5,5,0,6,67,0,0,5,50,0,5,1505.44,5,5
20151105,100044,26,8,193,1566,195,104,13,13,7,0,0,0,0,0,0,0,0,0,1,27,0,0,1,21,0,0,0,0,0
20151102,100044,26,8,193,1566,227,132,13,12,10,12,12079.91,12,8,1504.44,5,5,5,0,3,49,0,0,2,41,0,5,1504.44,5,5
20151220,100044,26,8,193,1566,74,40,7,5,5,3,3019.98,3,3,903.87,3,3,3,0,0,12,0,0,0,10,0,3,903.87,3,3
20151021,100044,26,8,193,1566,119,56,15,14,7,5,6039.96,6,4,1502.43,4,5,4,0,2,21,0,0,1,15,0,4,1502.43,5,4
20151211,100044,26,8,193,1566,108,65,11,11,3,0,0,0,0,0,0,0,0,0,1,15,0,0,1,12,0,0,0,0,0
20151201,100044,26,8,193,1566,130,56,15,14,5,2,2013.32,2,2,602.58,2,2,2,0,1,15,0,0,1,13,0,2,602.58,2,2
20151101,100044,26,8,193,1566,281,136,21,19,9,8,8053.28,8,8,2104.01,7,7,7,0,0,49,0,0,0,37,0,7,2104.01,7,7
20151024,100044,26,8,193,1566,95,50,9,9,4,5,5033.3,5,5,1504.44,5,5,5,0,0,28,0,0,0,19,0,5,1504.44,5,5
20151114,100044,26,8,193,1566,246,103,16,16,4,5,5033.3,5,5,1205.16,4,4,4,0,2,47,0,0,1,27,0,4,1205.16,4,4
20151221,100044,26,8,193,1566,77,39,8,8,5,1,1006.66,1,1,301.29,1,1,1,0,2,9,0,0,2,7,0,1,301.29,1,1
20151217,100044,26,8,193,1566,57,25,6,5,2,2,2013.32,2,2,301.29,1,1,1,0,0,3,0,0,0,3,0,1,301.29,1,1
20151108,100044,26,8,193,1566,171,104,18,17,3,5,5033.3,5,5,901.86,3,3,3,0,1,59,0,0,1,35,0,3,901.86,3,3
20151204,100044,26,8,193,1566,111,40,12,7,3,3,3019.98,3,2,301.29,1,1,1,0,0,6,0,0,0,5,0,1,301.29,1,1
20151123,100044,26,8,193,1566,151,69,10,9,1,6,6039.96,6,5,1506.45,5,5,5,0,2,27,0,0,2,22,0,5,1506.45,5,5
20151130,100044,26,8,193,1566,122,62,9,9,4,7,8053.28,8,5,1807.75,5,6,5,0,0,15,0,0,0,14,0,5,1807.75,6,5
20151124,100044,26,8,193,1566,163,74,12,10,6,4,4026.64,4,4,903.87,3,3,3,0,1,34,0,0,1,22,0,3,903.87,3,3
20151127,100044,26,8,193,1566,69,43,7,7,3,1,1006.66,1,1,301.29,1,1,1,0,0,14,0,0,0,12,0,1,301.29,1,1
20151117,100044,26,8,193,1566,172,98,13,11,6,7,7046.62,7,6,1205.16,4,4,4,0,1,67,0,0,1,40,0,4,1205.16,4,4
20151210,100044,26,8,193,1566,84,43,11,9,4,2,2013.32,2,2,301.29,1,1,1,0,1,10,0,0,1,7,0,1,301.29,1,1
20151115,100044,26,8,193,1566,208,115,14,14,6,4,4026.64,4,4,1205.16,4,4,4,0,6,47,0,0,4,32,0,4,1205.16,4,4
20151017,100044,26,8,193,1566,100,50,14,12,3,8,8053.28,8,4,1203.15,4,4,4,0,1,23,0,0,1,16,0,4,1203.15,4,4
20151018,100044,26,8,193,1566,81,44,8,7,3,4,4026.64,4,3,601.57,2,2,2,0,7,20,0,0,2,16,0,2,601.57,2,2
20151129,100044,26,8,193,1566,150,71,5,5,6,1,1006.66,1,1,0,0,0,0,0,0,18,0,0,0,15,0,0,0,0,0
20151205,100044,26,8,193,1566,126,56,8,7,3,6,6039.96,6,5,1506.45,5,5,5,0,0,23,0,0,0,13,0,5,1506.45,5,5
20151023,100044,26,8,193,1566,80,43,12,10,3,6,7046.62,7,6,1806.75,5,6,5,0,0,13,0,0,0,10,0,5,1806.75,6,5
20151118,100044,26,8,193,1566,123,71,10,9,5,3,6039.96,6,3,1807.75,3,6,3,0,0,24,0,0,0,22,0,3,1807.75,6,3
20151016,100044,26,8,193,1566,69,35,6,5,3,4,4026.64,4,4,1203.15,4,4,4,0,0,32,0,0,0,16,0,4,1203.15,4,4
20151226,100044,26,8,193,1566,119,42,8,7,4,1,1006.66,1,1,301.29,1,1,1,0,0,6,0,0,0,6,0,1,301.29,1,1
20151019,100044,26,8,193,1566,139,64,15,13,5,11,12079.91,12,8,2405.3,7,8,7,0,0,24,0,0,0,20,0,7,2405.3,8,7
20151208,100044,26,8,193,1566,68,38,7,4,4,4,4026.64,4,3,903.87,3,3,3,0,1,8,0,0,1,7,0,3,903.87,3,3
20150830,100293,22,4,41,662,607,340,13,12,10,15,2525.67,15,14,886.2,13,13,13,25,1,106,0,11,1,80,0,13,886.2,13,13
20151115,100293,22,4,41,662,2515,1189,46,39,32,25,3608.37,26,24,1558.55,25,26,24,70,7,476,0,42,5,293,0,25,1558.55,26,24
20150430,100293,22,4,41,662,314,139,5,5,2,7,1660.66,10,7,592.41,6,9,6,0,0,112,1,0,0,57,1,6,592.41,9,6
20150302,100293,22,4,41,662,480,217,10,9,5,11,1451.63,11,10,674.29,10,10,10,0,11,138,0,0,5,91,0,10,674.29,10,10
20151208,100293,22,4,41,662,1542,674,49,47,21,22,3100.74,22,19,1122.19,18,18,17,71,9,243,0,41,5,147,0,18,1122.19,18,17
20151018,100293,22,4,41,662,572,236,13,13,13,8,1304.25,8,7,474.89,7,7,7,37,7,54,0,21,3,40,0,7,474.89,7,7
20141127,100293,22,4,41,662,195,94,3,3,2,2,180.13,2,2,111.74,2,2,2,1,2,92,0,1,2,45,0,2,111.74,2,2
20141126,100293,22,4,41,662,206,107,5,5,3,6,580.84,6,6,463.32,6,6,6,1,2,80,0,1,2,51,0,6,463.32,6,6
20150706,100293,22,4,41,662,283,165,8,8,1,5,711.85,5,5,312.1,5,5,5,1,4,116,0,1,2,70,0,5,312.1,5,5
20150305,100293,22,4,41,662,339,169,4,4,3,5,797.58,5,5,316.92,5,5,5,0,7,100,0,0,4,74,0,5,316.92,5,5
20141128,100293,22,4,41,662,183,99,6,6,2,1,47.2,1,1,47.2,1,1,1,1,0,65,0,1,0,49,0,1,47.2,1,1
20150604,100293,22,4,41,662,355,187,8,7,4,9,1641.39,9,8,650.2,8,8,8,1,2,130,0,1,2,90,0,8,650.2,8,8
20150811,100293,22,4,41,662,276,198,7,7,6,6,1414.07,9,6,586.63,6,9,6,16,2,78,0,12,2,57,0,6,586.63,9,6
20151209,100293,22,4,41,662,1665,719,56,53,20,23,3354.06,23,19,970.97,14,14,14,77,5,282,0,36,2,170,0,14,970.97,14,14
20150812,100293,22,4,41,662,389,229,6,5,6,7,1860.06,13,7,425.76,6,6,6,16,3,122,0,12,2,79,0,6,425.76,6,6
20150301,100293,22,4,41,662,394,202,4,4,2,8,1329.3,8,7,476.82,7,7,7,0,2,102,0,0,2,68,0,7,476.82,7,7
20141010,100293,22,4,41,662,169,82,11,7,4,3,227.32,3,3,180.14,3,3,3,0,0,60,0,0,0,37,0,3,180.14,3,3
